Hour,Battery,Battery (Load),Biogas,Biomass,CAES,CAES (Load),CSP,Coal,DAC (Load),DSM,DSM (Up),EMob Shift,EMob Shift (Up),Gas CC,Gas CC-CCS,Gas CC-Syn,Gas Other,Geothermal,Geothermal-Advanced,HP Shift,HP Shift (Up),Hydro Dam,Hydro RoR,LAES,LAES (Load),Lignite,Load Shed,Load Shed Ind,Marine,Methanation (Load),Nuclear,Oil,Other NonRES,Other RES,P2G2P,P2G2P (Load),PV Agri,PV Alpine,PV Facade,PV Highway,PV OpenField,PV Roof,Pump,Pump (Load),Waste,Wind Offshore,Wind Onshore,Exports,Imports,Imports (Net),Load (Net),Load (Total)
4256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001782164096554696,-0.011448088604192436,0.0,0.0,0.0,6.771349794448001e-07,1.6663068948859999e-07,0.0,0.0,0.0,0.0,0.0,0.634349125632323,2.9159733579651568,0.0,0.0,0.0,5.8414942476266237e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5558310376975135,0.0,0.0,0.0,17.045728332234763,0.00520513575578536,-0.3818473192302958,0.0130469411641089,0.0,0.02097875870186576,-14.298097245268337,-0.0,-14.298097245268337,-11.12263912863414,8.499899000000001
4257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.99911568132207e-05,-0.20149816168407564,0.0,0.0,0.0,6.194628946978999e-07,1.611740340314e-07,0.0,0.0,0.0,0.0,0.0,0.04999925715425657,2.437371817259762,0.0,0.0,0.0,5.825613483190346e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.161478995412158,0.0,0.0,0.0,19.71165694296007,0.00036134529166863597,-0.4801311502888168,0.0016504394784438968,0.0,0.026536829804498247,-15.801928990738455,-0.0,-15.801928990738455,-13.994104768176722,8.905568
4258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.53871620602418e-05,-0.7303470340555522,0.0,0.0,0.0,5.984765516764e-07,1.592422957624e-07,0.0,0.0,0.0,0.0,0.0,0.007706927122841238,2.4377331655299104,0.0,0.0,0.0,5.828829683716686e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.326423641706,0.0,0.0,0.0,21.500848916658835,0.000347901759347876,-0.9071654667735294,0.00015303117245440151,0.0,0.07527796923756032,-16.971976099995505,-0.0,-16.971976099995505,-16.163481527602393,8.739069
4259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25811572845554e-05,-1.7870999581256846,0.0,0.0,0.0,5.928829310845e-07,1.587624309999e-07,0.0,0.0,0.0,0.0,0.0,0.04990589267623295,2.435603280622261,0.0,0.0,0.0,5.776121403845499e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6623294892682425,0.0,0.0,0.0,22.086353117581336,0.0003303617510690766,-1.599685039637058,2.8385496392459902e-05,0.0,0.08061583784285122,-16.971982602510295,-0.0,-16.971982602510295,-17.87283644469243,7.956462
4260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9234404376272e-05,-1.7737295678181129,0.0,0.0,0.0,5.658705681426e-07,1.557454254822e-07,0.0,0.0,0.0,0.0,0.0,0.00042889070815685273,2.435589646808461,0.0,0.0,0.0,5.769002992618948e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6854985684578505,0.0,0.0,0.0,22.17070122894321,0.0003306338523294659,-1.7893075038654376,2.41737826447766e-05,0.0,0.07664682157040971,-16.97197975062676,-0.0,-16.97197975062676,-18.098583618971468,7.834262999999999
4261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51239861831887e-05,-1.2910732659913882,0.0,0.0,0.0,5.976948055553001e-07,1.593145400331e-07,0.0,0.0,0.0,0.0,0.0,0.01804611708275869,2.4449439698552355,0.0,0.0,0.0,5.785982493535379e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5381077538553023,0.0,0.0,0.0,21.060395695180066,0.00034780500413865813,-0.9980803653661906,0.0001331153943741055,0.0,0.06425719059400518,-16.971970798918687,-0.0,-16.971970798918687,-16.79758763962937,7.865173000000001
4262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.143764517261671e-05,-0.1861721534065001,0.0,0.0,0.0,6.219471460138e-07,1.615711371919e-07,0.0,0.0,0.0,0.0,0.0,0.05021387022489441,2.526894810696939,0.0,0.0,0.0,5.812081925722026e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.377254472480924,0.0,0.0,0.0,19.551333596163236,0.0003625078811693296,-0.7980023030173495,0.0016307893355297246,0.0,0.08364752697664754,-16.659272241095934,-0.0,-16.659272241095934,-15.064272595620807,7.9479630000000006
4263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001013434721062959,-0.01745146415610656,0.0,0.0,0.0,6.426517908201e-07,1.634374413883e-07,0.0,0.0,0.0,0.0,0.0,0.6341744159424109,2.74268338132957,0.0,0.0,0.0,5.827503727090424e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0469794517482702,0.0,0.0,0.0,16.75920077083294,0.00478741328760762,-0.4800209260434665,0.012977240046898191,0.0,0.13643651626180953,-15.130405851574206,-0.0,-15.130405851574206,-12.233153738843018,7.7094629999999995
4264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016163714836975415,-6.95317165610235e-05,0.0,0.0,0.0,7.206886062444e-07,1.702533492023e-07,0.0,0.0,0.0,0.0,0.0,2.289381051021184,2.9507591497750374,0.0,0.0,0.0,5.8621945002190116e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3473878076004615,0.0,0.0,0.0,11.825737668905244,0.6659556404213883,-1.2832965190245099e-05,0.02538617731289796,0.0,0.12085872598480807,-12.845017365198391,-0.0,-12.845017365198391,-6.897453202490514,7.3965309999999995
4265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012677003925943694,-6.71507648100929e-05,0.0,0.0,0.0,7.244319410267e-07,1.701824651252e-07,0.0,0.0,0.0,0.0,0.0,4.085247399477291,2.950759889221121,0.0,0.0,0.0,5.928313572255755e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5020377523263322,0.0,0.0,0.0,7.538399805815731,1.597530955464529,-1.2750969886453099e-05,0.04690055446789824,0.0,0.09326838562310232,-10.281812643067138,-0.0,-10.281812643067138,-1.5887759437651676,7.544929999999999
