Hour,Battery,Battery (Load),Biogas,Biomass,CAES,CAES (Load),CSP,Coal,DAC (Load),DSM,DSM (Up),EMob Shift,EMob Shift (Up),Gas CC,Gas CC-CCS,Gas CC-Syn,Gas Other,Geothermal,Geothermal-Advanced,HP Shift,HP Shift (Up),Hydro Dam,Hydro RoR,LAES,LAES (Load),Lignite,Load Shed,Load Shed Ind,Marine,Methanation (Load),Nuclear,Oil,Other NonRES,Other RES,P2G2P,P2G2P (Load),PV Agri,PV Alpine,PV Facade,PV Highway,PV OpenField,PV Roof,Pump,Pump (Load),Waste,Wind Offshore,Wind Onshore,Exports,Imports,Imports (Net),Load (Net),Load (Total)
3262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4106010173991896,-0.0001577207645628622,0.0,0.0,0.0,6.280521997574e-07,1.3762113074069998e-07,0.0,0.0,0.0,0.0,0.0,4.540098722616577,2.8755402185369947,0.0,0.0,0.0,3.138560746822208e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.868507744986526,-1.1066334368168001e-05,0.07122038891540149,0.0,0.28502858024140243,-7.999880394119499,3.074261756741619,-4.92561863737788,8.840181419758597,9.12521
3263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7569062716591888,-0.0001548793116802043,0.0,0.0,0.0,6.279312526628e-07,1.3758121243430002e-07,0.0,0.0,0.0,0.0,0.0,4.54699700705483,2.875540216876114,0.0,0.0,0.0,3.135715065354713e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.870231581531046,-1.10644027224563e-05,0.07122840067862393,0.0,0.1957183349496061,-7.9998811967806684,2.7505865763568362,-5.249294620423832,8.871443665050396,9.067162000000001
3264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08012692155274534,-5.30929533373294e-05,0.0,0.0,0.0,6.27107818124e-07,1.3746719413510002e-07,0.0,0.0,0.0,0.0,0.0,4.5484084558662055,2.8755402044869096,0.0,0.0,0.0,3.126832194512477e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.870811699721237,-1.1060956877305401e-05,0.07123410313454254,0.0,0.22870829719703728,-7.999884085967239,4.12973980744536,-3.8701442785218787,8.575913702802964,8.804622000000002
3265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7037172535273712,-5.31339236181343e-05,0.0,0.0,0.0,6.268183801563e-07,1.3740274279159998e-07,0.0,0.0,0.0,0.0,0.0,4.5509500315140095,2.875540181787151,0.0,0.0,0.0,3.116301098103183e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.871111945948451,-1.10622743702686e-05,0.07123654713004939,0.0,0.221928250664168,-7.999880241887305,3.323406477633458,-4.6764737642538465,8.396018749335834,8.617947000000003
3266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8417689090653,-5.31869859888046e-05,0.0,0.0,0.0,6.264596858290001e-07,1.373134357504e-07,0.0,0.0,0.0,0.0,0.0,4.738237489554692,2.8755401623923094,0.0,0.0,0.0,3.1050685008366614e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.871350237060935,-1.10613688487668e-05,0.07124579815368547,0.0,0.15692833573533854,-7.99988721095052,1.7848817779704482,-6.215005432980071,8.183073664264661,8.340002
3267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9586121334758764,-5.32107988080026e-05,0.0,0.0,0.0,6.26211000318e-07,1.37221000115e-07,0.0,0.0,0.0,0.0,0.0,4.839060558706036,2.875540149684185,0.0,0.0,0.0,3.0938827587705305e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.871658811129061,-1.10581805533169e-05,0.07124870632133824,0.0,0.1957983327013797,-7.999887310400095,1.2195121384025205,-6.780375171997575,7.83568166729862,8.03148
3268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3746582010672743,-5.3075604751458996e-05,0.0,0.0,0.0,6.269248416222e-07,1.3720246982930002e-07,0.0,0.0,0.0,0.0,0.0,4.580584605742071,2.875540148921088,0.0,0.0,0.0,3.0897399331219496e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031783211843825574,0.0,0.0,0.0,0.0,4.871947015104136,-1.1056398393602e-05,0.06388811642279721,0.0,0.1679883616960929,-7.998382740446894,2.0067523537471876,-5.991630386699708,7.774924317119526,7.946091000000001
3269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067990677546050475,-5.40668842841862e-05,0.0,0.0,0.0,6.241166744045e-07,1.368769093985e-07,0.0,0.0,0.0,0.0,0.0,4.1127107201567625,2.875540007591774,0.0,0.0,0.0,3.0472800837081726e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17455664918476899,0.0,0.0,0.0,0.9110701653966622,4.6862224577258775,-1.10903494320327e-05,0.052318728791631894,0.0,0.09141856343434336,-5.472079937762468,-0.0,-5.472079937762468,6.261446621984225,7.438491999999999
3270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001698162385846527,-5.61418901052924e-05,0.0,0.0,0.0,6.195219339143999e-07,1.364273241212e-07,0.0,0.0,0.0,0.0,0.0,1.7796063284923955,2.87553954897756,0.0,0.0,0.0,3.032757461647428e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6317774487523982,0.0,0.0,0.0,2.9666256327756617,1.0983556720119467,-1.130833544465e-05,0.039686279234760494,0.0,0.12761854704776804,-7.517525738198758,6.0668278456033375,-1.4506978925954208,4.344121371424173,8.070143000000002
3271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009999675106189185,-5.96142911213976e-05,0.0,0.0,0.0,6.138498309736e-07,1.358968442763e-07,0.0,0.0,0.0,0.0,0.0,1.1036553234638125,2.875538909231308,0.0,0.0,0.0,3.058941224999503e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2249578740722864,0.0,0.0,0.0,5.649864684360822,0.30710749143925153,-1.16843548932048e-05,0.02452679063633351,0.0,0.08270882005464605,-7.999963441171645,5.9027421623807825,-2.097221278790863,2.214536621512245,9.172068
