Hour,Battery,Battery (Load),Biogas,Biomass,CAES,CAES (Load),CSP,Coal,DAC (Load),DSM,DSM (Up),EMob Shift,EMob Shift (Up),Gas CC,Gas CC-CCS,Gas CC-Syn,Gas Other,Geothermal,Geothermal-Advanced,HP Shift,HP Shift (Up),Hydro Dam,Hydro RoR,LAES,LAES (Load),Lignite,Load Shed,Load Shed Ind,Marine,Methanation (Load),Nuclear,Oil,Other NonRES,Other RES,P2G2P,P2G2P (Load),PV Agri,PV Alpine,PV Facade,PV Highway,PV OpenField,PV Roof,Pump,Pump (Load),Waste,Wind Offshore,Wind Onshore,Exports,Imports,Imports (Net),Load (Net),Load (Total)
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8170206005345959,-0.0003014878256881809,0.0,0.0,0.0,0.17999953351738732,0.0,0.0,0.0,0.0,0.0,0.0,5.236378687811213,1.3211093942762038,0.0,0.0,0.0,8.119305052673404e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.958577806942636,-7.5531410194132e-06,0.22388828400060526,0.0,0.4533895634270193,-7.31013241113399,6.6776038359558125,-0.6325285751781775,9.104136436572983,9.557526000000001
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2676788621745452,-0.0002992412426172518,0.0,0.0,0.0,0.1799995368414353,0.0,0.0,0.0,0.0,0.0,0.0,5.233740990819992,1.3211093971412908,0.0,0.0,0.0,8.122938225391316e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8568817638953385,-7.5479092212853e-06,0.22388832592975327,0.0,0.521119514984763,-7.374862986876107,6.408384640080874,-0.9664783467952329,9.11651348501524,9.637633000000001
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37079049796221275,-0.0003471635953385298,0.0,0.0,0.0,0.17999952004290232,0.0,0.0,0.0,0.0,0.0,0.0,5.23723754402401,1.321109377502155,0.0,0.0,0.0,8.112823507827857e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.006872517514284,-7.5962691623759e-06,0.22388779233468814,0.0,0.92073940909421,-6.8548280039382234,6.100984362517505,-0.7538436414207181,8.58569859090579,9.506438000000001
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40865497009407,-0.00035080654798072856,0.0,0.0,0.0,0.17999951768735992,0.0,0.0,0.0,0.0,0.0,0.0,5.236909675796744,1.321109377199304,0.0,0.0,0.0,8.107737977489984e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9460534481464689,-7.5901904826376995e-06,0.22388779405820008,0.0,0.699149481825767,-6.968336038766666,6.270069426287033,-0.6982666124796333,8.617989518174232,9.317139
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13411336046968242,-0.032197910930783495,0.0,0.0,0.0,0.1799995430528951,0.0,0.0,0.0,0.0,0.0,0.0,5.234967482196214,1.3211094031753046,0.0,0.0,0.0,8.115499352257449e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0760715917422945,-7.5315869521242e-06,0.22388842112164611,0.0,0.5351294191915976,-7.178353026292952,6.692789504814999,-0.4855635214779531,8.652380580808403,9.187510000000001
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11176317897480388,-0.021001262554593704,0.0,0.0,0.0,0.1799995436087773,0.0,0.0,0.0,0.0,0.0,0.0,5.235229163614393,1.3211094013205618,0.0,0.0,0.0,8.114342221077826e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.043101281945208,-7.5302202747024e-06,0.22388845566724944,0.0,0.5139994940339998,-7.210133562835462,6.690870091920731,-0.5192634709147306,8.574818505965998,9.088818
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03758353724525585,-0.0005188175597655835,0.0,0.0,0.0,0.1799995417066868,0.0,0.0,0.0,0.0,0.0,0.0,5.23493400209398,1.321109391423313,0.0,0.0,0.0,8.10638678673054e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9517953599353288,-7.551884052364199e-06,0.22388847688111382,0.0,0.9350394763360964,-7.214896850640582,6.266590690376652,-0.9483061602639309,8.000477523663903,8.935516999999999
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002942658770363601,-0.00043881241781777394,0.0,0.0,0.0,0.1799995381332522,0.0,0.0,0.0,0.0,0.0,0.0,5.540524207557435,1.321109381240874,0.0,0.0,0.0,8.090816834066887e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6836433348783568,-7.5733362580883e-06,0.22388847902299727,0.0,0.9572694774698742,-7.412697655522763,6.060292220325977,-1.352405435196786,7.599255522530128,8.556525
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003281149720472798,-0.000427192537061564,0.0,0.0,0.0,0.1799995375738386,0.0,0.0,0.0,0.0,0.0,0.0,5.649106718487942,1.3211093663623878,0.0,0.0,0.0,7.970237656291468e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.610767893419035,-7.5793940709944e-06,0.2238885016553103,0.0,0.7194294014847675,-7.610208152814187,6.130519610789157,-1.47968854202503,7.508029598515233,8.227459000000001
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086514186178424,-0.00036210781396728433,0.0,0.0,0.0,0.1799994605761929,0.0,0.0,0.0,0.0,0.0,0.0,5.6564619823545454,1.3211093271219911,0.0,0.0,0.0,7.957807238602592e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4537799781435903,-7.7196053132462e-06,0.2238880811144956,0.0,0.8346193925214159,-7.697594250949103,5.916328924921462,-1.7812653260276412,7.140117607478584,7.974736999999999
