EGID,GBAUJ,GKODN,GKODE,TMPIDX,TSN,HBLD,CBLD,HHTR,THKM8,THK15,PRT,GEBF,GAREA,HPTYP,ISHP,ISRSD,ISRTF,QRTnew
191813176,2020.0,46.96501010879482,8.404515471316127,375,67,0.48518,198.19444444444446,0.78485,37.5,20,91.51282703305336,1427.0,1427.0,1,0,0,0,15.622795999999997
191813328,2020.0,46.97392015400426,8.413438184396306,375,67,0.05508,22.5,0.0891,37.5,20,6.385177226488866,162.0,81.0,0,0,1,0,1.7735759999999996
191813381,2021.0,46.972125674801816,8.444999756226467,138,67,0.09588,39.16666666666667,0.1551,37.5,20,10.503600262386934,282.0,94.0,0,0,1,1,3.087336
191813382,2021.0,46.97217576221071,8.444867733312147,138,67,0.09588,39.16666666666667,0.1551,37.5,20,9.306837986059996,282.0,94.0,0,0,1,1,3.087336
191824134,1960.0,46.968386579810975,8.426383252197725,375,67,0.0769499999999999,3.75,0.04815,65.0,25,1.8104623846423564,45.0,45.0,1,0,1,0,2.4777899999999966
191837054,2021.0,46.9725534890109,8.421529261914747,375,67,0.30872,126.11111111111113,0.4994,37.5,20,35.57683517974918,908.0,227.0,1,0,1,1,9.940783999999999
191837134,2021.0,46.97563232974817,8.423706855654277,375,67,0.33048,81.0,0.5346000000000001,37.5,20,41.301086311824214,972.0,243.0,1,0,1,1,10.641455999999998
191844585,2021.0,46.97338866251318,8.412741720335191,375,67,0.42024,171.66666666666669,0.6798000000000001,37.5,20,43.96754157922226,1236.0,309.0,1,1,1,1,13.531727999999998
191844586,2021.0,46.97307104998618,8.413113965715143,375,67,0.40392,99.0,0.6534000000000001,37.5,20,50.11734652359182,1188.0,297.0,1,0,1,1,13.006224
191844587,2021.0,46.973361557894975,8.413120721035503,375,67,0.42976,175.55555555555557,0.6952,37.5,20,37.98449023840728,1264.0,316.0,0,0,1,1,13.838271999999998
191851868,2021.0,46.97266351218091,8.427528315646,375,67,0.1972,80.55555555555556,0.319,37.5,20,18.361606522999327,580.0,145.0,1,0,1,1,6.349839999999999
191854789,2019.0,46.9789123967038,8.414096109178804,375,67,0.42432,173.33333333333337,0.6864,37.5,20,87.91983662055634,1248.0,624.0,0,0,0,0,13.663103999999999
191861096,2017.0,46.96565246423089,8.444481866639343,138,67,0.0646,15.833333333333332,0.1045,37.5,20,14.207274084039323,190.0,95.0,1,0,0,0,2.08012
191866284,1968.0,46.968317262827576,8.434587343117396,375,67,0.14706,7.166666666666666,0.09202,65.0,25,5.816849898457358,86.0,86.0,1,1,0,0,4.735332
191866285,1967.0,46.9684477053471,8.43436545042756,375,67,0.3077999999999999,25.0,0.1926,65.0,25,13.453655348089216,180.0,180.0,1,0,0,0,9.911159999999997
191869057,2020.0,46.9739867899025,8.430621449688237,375,67,0.4501600000000001,183.88888888888889,0.7282000000000001,37.5,20,47.60154394087151,1324.0,331.0,1,0,1,0,14.495152000000001
191869168,1969.0,46.96575872457551,8.44420901649505,138,67,0.28386,13.833333333333332,0.17762,65.0,25,11.841165624227738,166.0,166.0,1,0,0,0,9.140291999999999
191869914,1990.0,46.96548497387907,8.431200120137394,375,67,0.05814,4.25,0.04641,55.0,25,3.5283671862761112,51.0,51.0,0,0,0,0,1.8721079999999999
191869958,2019.0,46.97019462410122,8.39824174220681,375,67,8.68496,3547.777777777778,14.0492,37.5,20,2000.8643459212467,25544.0,12772.0,1,0,0,0,279.655712
191883532,2020.0,46.97695506292792,8.41724050741431,375,67,0.5695,232.63888888888889,0.92125,37.5,20,50.74863468967162,1675.0,335.0,0,1,1,0,18.337899999999998
191883533,2020.0,46.97678036374714,8.417529279605171,375,67,0.5661,231.25,0.91575,37.5,20,50.13047548948814,1665.0,333.0,1,0,1,0,18.22842
191883534,2020.0,46.97679372921298,8.417860356676888,375,67,0.6629999999999999,270.83333333333337,1.0725,37.5,20,62.36671347582217,1950.0,390.0,0,0,1,0,21.348599999999994
191890066,1920.0,46.97502235287856,8.419289447834293,375,67,0.19494,9.5,0.12198,65.0,25,6.925989369296754,114.0,114.0,1,0,0,0,6.277068
191899105,1989.0,46.97870794467058,8.41694960445445,375,67,0.18924,13.833333333333332,0.15106,55.0,25,11.385621021482732,166.0,166.0,1,0,0,0,6.093527999999999
