,Battery-TSO,DAC,Dam,FuelCell,GasCC-CCS,GasCC-Syn,PV-alpine,PV-roof,Pump-Open,RoR,Waste,WindOn
0,CHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCH,CHCHCHCHCHCHCHCHCHCHCHCHCHCHCH,CHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCH,CHCHCHCH,CHCHCHCHCHCHCHCHCHCHCHCHCHCHCH,CHCHCHCHCHCHCHCHCHCHCHCHCHCHCH,CHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCH,CHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCH,CHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCH,CHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCH,CHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCH,CHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCH
66,0.0,0.0,5638.835967960677,0.0,134.999536967703,0.0,64.87869691610886,0.0,2025.5401887780606,1321.1097223166146,213.12016565870618,760.3194658077199
67,0.0,0.0,5359.77106122118,0.0,134.9995197607705,0.0,0.0,0.0,2047.4464812643766,1321.1097206483869,223.50561101663635,956.9093792840596
68,0.0,0.0,5358.6460987001765,0.0,134.9995251298128,0.0,0.0,0.0,2072.197137465866,1321.1097387888447,223.88420132156492,708.4293908060039
69,0.0,0.0,5174.044898012416,0.0,134.9995255719927,0.0,0.0,0.0,2587.4965004985943,1321.1097400488038,223.88421043554854,859.4593854657841
70,0.0,0.0,5408.098882554991,0.0,134.9995270441306,0.0,0.0,0.0,2362.028956890064,1321.1097383574415,223.88423354019406,452.86939894241067
71,0.0,0.0,5410.795805218998,0.0,134.999519994549,0.0,0.0,0.0,2039.2396006313397,1321.1097178348957,223.88424379466747,823.0293916240641
72,0.0,0.0,5242.382231823745,0.0,134.999518959111,0.0,0.0,0.0,2039.724258693543,1321.1097122209264,223.8777741312414,925.4393861172741
73,0.0,0.0,5208.480368987539,0.0,134.9993626101559,0.0,0.0,0.0,1884.4969157150515,1321.1095919872425,220.29476832498986,734.3593818852644
74,0.0,0.0,4927.974952423287,0.0,134.9996301261427,0.0,0.0,0.0,2336.378108792806,1321.1097485668438,223.88775339222119,881.8993963483431
75,0.0,0.0,5173.512098019292,0.0,134.9996312299008,0.0,0.0,0.0,2047.5795308848042,1321.1097483712726,223.8881995258466,867.6194043706097
76,0.0,0.0,5184.935317075828,0.0,134.9996304022361,0.0,0.0,0.0,2040.4579637338284,1321.1097427000955,223.88823732589694,570.6494921801785
77,0.0,0.0,5113.284001789019,0.0,134.9996251321584,0.0,0.0,0.0,2035.9486497008827,1321.1097283655622,223.88825078070806,773.3494003627127
78,0.0,0.0,5040.335677999431,0.0,134.999626342625,0.0,0.0,0.0,2032.0546961777418,1321.1097291215374,223.88830269265787,837.9594091956809
79,0.0,0.0,4946.425130442814,0.0,134.9996264803775,0.0,0.0,0.0,2239.387654058203,1321.109731952716,223.8883637017633,837.189476681636
80,0.0,0.0,4948.168437220795,0.0,134.9996252443066,0.0,0.0,0.0,2228.7584109351915,1321.1097304677037,223.8884064402239,596.4594074621141
81,0.0,0.0,4789.45885429149,0.0,134.9996280758531,0.0,0.0,0.0,2647.5385642530227,1321.1097453745906,223.88846736459485,957.9993929348946
82,0.0,0.0,4907.4079071407705,0.0,134.9997528030681,0.0,421.5595795508205,833.1722952049955,3107.9635807411487,1321.109653777134,223.8896068237252,885.8698044305739
83,0.0,0.0,3926.371394027582,0.0,134.9997527311528,0.0,1410.3590566392843,3033.6678620509197,1012.3605745790734,1321.1094649343954,223.8890014039223,459.0095179430802
84,0.0,0.0,3485.719664933179,0.0,134.999628383138,0.0,2008.2192888008703,5176.212298369275,727.2246076977062,1321.1089396717211,223.69291798734162,875.9595424168673
85,0.0,0.0,3162.2448386481474,0.0,134.9996003708264,0.0,2377.229270459594,8100.954834153158,595.7088774451167,1321.1088950145177,223.68643446557226,960.4995285710677
86,0.0,0.0,3249.7131055917016,0.0,134.9996070034418,0.0,2387.969301146989,7539.3347601472915,600.5358943682959,1321.1089033955964,223.687351811095,383.6696178290684
87,0.0,0.0,3281.3792247034667,0.0,134.9996195710151,0.0,2319.32914448511,6134.777398981279,723.5082225973107,1321.108927760083,223.78650193626973,735.2395160148723
88,0.0,0.0,3474.5072490474186,0.0,134.9995934748448,0.0,1755.42952742092,4403.757030218015,828.7568385160753,1321.1090871816896,223.8081095985324,448.69957187392407
89,0.0,0.0,4439.465464803513,0.0,134.9996293545618,0.0,975.2594420939286,1832.1348998326164,1366.0161506572927,1321.1095891948175,223.88798029805662,405.54950561695523
90,0.0,0.0,6048.152080851847,0.0,134.9997876527776,0.0,59.55865759458314,19.857860242348643,4664.096679797887,1321.109617828931,223.89200476407683,959.2496545281529
91,0.0,0.0,6049.6962779835785,0.0,134.999785907636,0.0,0.0,0.0,4666.242520139339,1321.1096699157554,223.8920686447893,450.05948958958015
92,0.0,0.0,6120.956186429723,0.0,134.9997879248144,0.0,0.0,0.0,4665.113070325367,1321.109683152367,223.89209458119322,964.5794746152867
93,0.0,0.0,6279.488454008467,0.0,134.9997862328169,0.0,0.0,0.0,4668.168857927689,1321.10970731315,223.89210539840082,729.2394809976332
94,0.0,0.0,6636.967998693962,0.0,134.9997864953898,0.0,0.0,0.0,5762.617690679364,1321.109706925377,223.89211036068463,792.0194733388282
95,0.0,0.0,6278.824456786907,0.0,134.9997873043345,0.0,0.0,0.0,4665.959754826051,1321.1096811449042,223.89208986605018,965.0194676376873
96,0.0,0.0,6324.361865126567,0.0,134.9997872230957,0.0,0.0,0.0,4687.465322327645,1321.109677014515,223.89208521061892,717.009468369293
97,0.0,0.0,6312.272456505554,0.0,134.9997873122444,0.0,0.0,0.0,4682.9665343156485,1321.109667629581,223.89207369399145,605.3994770162722
98,0.0,0.0,5733.076882590725,0.0,134.999658405188,0.0,0.0,0.0,5682.990512546967,1321.1094874236344,223.890970785936,964.6494585757517
99,0.0,0.0,5391.61793700455,0.0,134.9996139266105,0.0,0.0,0.0,2041.8396248081435,1321.109747905184,223.8885443365149,789.0793958635196
100,0.0,0.0,5411.252994612981,0.0,134.9996099941614,0.0,0.0,0.0,2070.9956333321443,1321.1097431247026,223.8884659291717,567.0693975865854
101,0.0,0.0,5280.23293826488,0.0,134.9996075000581,0.0,0.0,0.0,2028.2387719288765,1321.1097379410073,223.88841175034466,775.3993991610101
102,0.0,0.0,5076.586560223402,0.0,134.9996069656953,0.0,0.0,0.0,1994.2992579752308,1321.1097260131012,223.8883826851256,619.369404422263
103,0.0,0.0,5220.813734187795,0.0,134.9996090499894,0.0,0.0,0.0,1925.1379073041924,1321.109729606756,223.88839561177733,934.2393858975397
104,0.0,0.0,5282.871152292975,0.0,134.9996149117476,0.0,0.0,0.0,1653.1448153545487,1321.1097222960866,223.88858175423036,856.8493911195095
105,0.0,0.0,5310.835854694397,0.0,134.9996445690506,0.0,0.0,0.0,2370.857780381235,1321.1097116334279,223.88913890093482,965.209406716811
106,0.0,0.0,4714.413975550847,0.0,134.9996369006316,0.0,422.7992211644156,1049.402444056237,1902.8901614793915,1321.1096870700035,223.88841375860227,554.119606573476
107,0.0,0.0,4292.223008650068,0.0,134.9996272259814,0.0,1151.3894255957734,4003.9850511238383,1217.5102375404308,1321.1095046894627,223.8875920989045,716.4394320503615
108,0.0,0.0,3060.6092669708464,0.0,134.9995948664319,0.0,1649.4892853765205,6972.6046997806,1072.093758836797,1321.1090328357902,223.88418159699052,732.9096383064021
109,0.0,0.0,2928.519129631529,0.0,134.9995949488212,0.0,1932.1191960991537,8022.664905373721,900.8676123883295,1321.109019149117,223.8837139303161,726.0595730758369
110,0.0,0.0,3043.088398193454,0.0,134.9995888674532,0.0,1946.5395765556161,8354.859503766802,953.9910875621745,1321.1090130217997,223.88372134158578,957.0095625582595
111,0.0,0.0,2927.674701056511,0.0,134.9995948177092,0.0,1657.0292009512339,7461.477136453027,973.7204397656537,1321.1090269862677,223.88384832642132,588.9698213937298
112,0.0,0.0,4156.834741941369,0.0,134.999567666594,0.0,1295.479373978666,4876.297344499729,1203.6838491246629,1321.109398564848,223.88584196182092,524.1598259324994
113,0.0,0.0,4897.190838088255,0.0,134.9996163157192,0.0,717.4792857634419,2145.224937818256,1394.0539067877207,1321.1095150347844,223.88828055260146,497.4195719361181
114,0.0,0.0,5881.108357897179,0.0,134.9996489883612,0.0,63.36880838726829,0.0,1910.5501408302334,1321.1098002400752,223.88923058112206,486.27947193199776
115,0.0,0.0,5779.949320751771,0.0,134.9996504548864,0.0,0.0,0.0,2404.69139350396,1321.1098043366324,223.88928622219512,814.2294610020303
116,0.0,0.0,5994.5060854839385,0.0,134.9996525486815,0.0,0.0,0.0,2546.6446188642985,1321.1098054221807,223.88932595209235,679.8794630121006
117,0.0,0.0,5499.874359449142,0.0,134.9996521424053,0.0,0.0,0.0,2990.338483281121,1321.1098016157525,223.88922118239853,872.8494593604213
118,0.0,0.0,5499.425023584815,0.0,134.9996518845871,0.0,0.0,0.0,2981.759172407117,1321.1097969022596,223.8891994195968,586.4994657692357
119,0.0,0.0,5151.27654595484,0.0,134.9996324699621,0.0,0.0,0.0,2510.7693267538657,1321.1097637518844,223.88847831287714,902.3494574369452
120,0.0,0.0,5302.622884480546,0.0,134.9996302094561,0.0,0.0,0.0,2085.039722063471,1321.1097646459318,223.78987472755242,872.1294567935414
121,0.0,0.0,5406.0656623466975,0.0,134.9996165991178,0.0,0.0,0.0,2049.175047942999,1321.1097617372245,217.00796897477855,573.039465339141
122,0.0,0.0,5253.059982908194,0.0,134.9994231437559,0.0,0.0,0.0,1495.7514541649252,1321.1087321220298,210.20472667512468,492.3493132023606
123,0.0,0.0,5524.386465572732,0.0,134.9994199965802,0.0,0.0,0.0,1495.746604185976,1321.108699530907,203.4078422364142,959.6292855224106
124,0.0,0.0,5647.772758462464,0.0,134.999418828976,0.0,0.0,0.0,1495.7450509568137,1321.1086892995663,202.88961798055033,959.8492817604905
125,0.0,0.0,5300.4567027136345,0.0,134.999418887136,0.0,0.0,0.0,1495.7453436464316,1321.1086855239334,202.8895796900816,689.6992898152962
126,0.0,0.0,5196.8139610995295,0.0,134.9994181882876,0.0,0.0,0.0,1495.7448833727817,1321.108680256105,202.88955134046898,546.3492988952322
